w_ch1;w_ch2;w_ch3
5,40E+01;-1,07E+00;0.5493164
5,52E+01;1,37E+00;0.5493164
5,37E+01;4,58E-01;0.50354
4,97E+01;5,80E-01;0.5950928
5,04E-01;4,27E+00;0.5950928
5,31E+01;7,48E+00;0.5493164
5,13E+01;8,54E+00;0.5645752
4,88E+01;7,48E+00;0.3662109
5,13E+01;8,39E+00;0.5645752
5,37E+01;6,41E+00;0.4577637
4,84E+01;3,66E+00;0.5950928
5,39E+01;1,22E+00;0.4272461
5,25E+01;1,68E+00;0.6256104
5,81E+01;2,14E-01;0.5950928
5,42E+00;9,16E-01;0.7019043
5,28E+01;7,63E-01;0.5645752
5,58E+01;2,75E+00;0.6103516
5,94E+01;2,44E+00;0.6561279
5,86E+01;6,87E+00;0.579834
6,39E+01;7,63E+00;0.6561279
6,21E+01;8,39E+00;0.6408691
5,55E+01;5,34E+00;0.5645752
4,73E+01;3,51E+00;0.579834
4,44E+01;3,81E+00;0.4730225
4,59E+01;5,19E+00;0.4425049
4,94E+01;5,49E+00;0.5645752
5,68E+00;6,10E+00;0.5340576
6,64E+01;5,19E+00;0.4730225
5,49E+01;5,49E+00;0.4425049
4,49E+01;2,75E+00;0.5493164
4,84E+01;4,73E+00;0.7629395
5,74E+01;4,88E+00;0.5187988
6,30E+00;7,63E+00;0.6408691
5,77E+01;3,81E+00;0.6866455
4,81E+01;4,88E+00;0.6103516
4,96E+01;5,65E+00;0.3509521
3,83E+01;7,02E+00;0.6256104
3,43E+01;5,49E+00;0.4577637
4,14E+01;6,56E+00;0.6256104
6,42E+00;8,54E+00;0.7019043
0.000110321;6,56E+00;0.5187988
6,84E+01;4,58E+00;0.5645752
3,57E+01;2,14E-01;0.5645752
4,93E+01;1,98E+00;0.7476807
4,24E+01;4,58E+00;0.6408691
3,81E+01;3,36E+00;0.7019043
4,00E+01;4,12E+00;0.5187988
5,54E+01;1,68E+00;0.5493164
6,48E+01;6,10E+00;0.579834
5,72E+01;1,68E+00;0.7629395
7,23E+01;2,75E+00;0.5493164
9,52E+01;1,53E+00;0.4882812
6,65E+01;-6,10E-01;0.4577637
4,38E+01;0;0.4577637
3,71E+01;-3,05E-01;0.5493164
4,81E+01;2,90E-01;0.7019043
4,99E+01;2,29E+00;0.3967285
4,32E+01;3,36E+00;0.50354
5,54E+01;3,66E+00;0.3051758
4,99E+01;3,97E+00;0.5493164
3,68E+01;3,51E+00;0.5645752
3,46E+01;2,90E-01;0.5340576
3,98E+01;5,04E+00;0.6408691
3,95E+01;4,58E+00;0.5340576
5,60E+01;3,05E+00;0.5340576
6,29E+01;2,59E+00;0.5493164
5,37E+01;1,37E+00;0.5187988
4,94E+01;1,07E+00;0.5187988
4,82E+01;2,59E+00;0.6408691
5,05E+01;1,98E+00;0.5645752
5,26E+01;3,20E+00;0.5187988
5,22E+01;6,87E+00;0.5645752
5,04E-01;7,93E-01;0.6256104
5,25E+01;8,70E-01;0.6561279
5,17E+00;6,56E+00;0.579834
4,99E+01;6,10E+00;0.4730225
5,20E+01;4,27E+00;0.4882812
4,67E+01;9,16E-01;0.5340576
4,26E+01;1,83E+00;0.6408691
4,10E+01;-1,53E-01;0.5493164
4,27E+01;4,58E-01;0.6561279
4,79E+00;3,05E+00;0.5645752
4,94E+01;2,29E+00;0.5493164
5,84E+01;7,02E+00;0.5950928
6,52E+01;7,48E+00;0.5950928
6,67E+01;1,17E+01;0.5645752
4,87E+01;9,16E+00;0.5493164
3,22E+01;7,17E+00;0.6561279
3,01E+01;7,02E+00;0.7324219
3,62E+01;7,32E+00;0.4730225
5,04E-01;5,95E+00;0.4730225
5,57E+01;4,88E+00;0.5187988
6,45E+01;1,22E+00;0.5493164
5,65E+01;3,05E+00;0.4730225
4,33E+01;1,53E+00;0.6103516
4,75E+01;1,53E+00;0.4425049
5,45E+01;3,97E+00;0.6408691
6,59E+01;5,34E+00;0.6561279
7,35E+01;9,46E+00;0.6713867
7,00E+01;6,71E+00;0.6713867
6,26E+01;8,24E+00;0.4577637
6,30E+00;7,02E+00;0.6713867
6,64E+01;5,65E+00;0.4882812
6,71E+01;1,68E+00;0.4882812
5,81E+01;-1,22E+00;0.579834
4,23E+01;-2,14E-01;0.4882812
3,83E+01;1,83E+00;0.579834
4,36E+01;1,22E+00;0.3204346
6,52E+01;3,97E+00;0.50354
7,14E+01;9,77E+00;0.6103516
7,25E+01;8,70E-01;0.5340576
5,26E+01;1,04E+01;0.50354
3,10E+01;7,93E-01;0.5645752
3,49E+01;6,56E+00;0.3967285
4,03E+00;9,31E+00;0.4730225
6,50E+01;9,92E+00;0.5187988
8,03E+01;8,54E+00;0.50354
8,51E+01;6,56E+00;0.7019043
9,00E+01;2,75E+00;0.3967285
7,31E+00;4,58E+00;0.50354
5,81E+01;2,14E-01;0.5187988
5,92E+00;1,68E+00;0.5950928
6,45E+01;3,97E+00;0.6256104
6,64E+01;3,51E+00;0.50354
6,87E+01;5,80E-01;0.6103516
6,53E+01;5,65E+00;0.5493164
6,44E+01;4,43E+00;0.5340576
5,84E+01;5,04E+00;0.6866455
6,48E+01;5,95E+00;0.4119873
5,98E+01;4,88E+00;0.579834
5,94E+01;1,53E-01;0.6713867
6,10E+01;1,22E+00;0.4577637
6,52E+01;3,05E-01;0.5493164
6,52E+01;1,22E+00;0.6561279
6,55E+00;3,20E+00;0.5493164
6,18E+00;1,53E+00;0.5645752
5,89E+01;5,95E+00;0.6866455
5,86E+01;9,77E+00;0.6713867
5,54E+01;9,92E+00;0.6103516
5,14E+01;8,85E+00;0.4730225
5,13E+01;7,93E-01;0.6408691
5,46E+01;6,56E+00;0.5645752
5,72E+01;1,05E+01;0.6561279
5,04E-01;5,04E+00;0.6103516
4,00E+01;6,41E+00;0.5493164
3,17E+01;4,88E+00;0.4577637
2,00E+01;4,12E+00;0.4577637
3,14E+00;1,05E+01;0.6103516
8,80E+01;1,53E+01;0.579834
0.0001277161;1,86E+01;0.6103516
0.000103302;1,82E+01;0.4577637
8,59E+01;2,23E+01;0.50354
7,00E+01;1,37E+01;0.4272461
4,53E+00;4,88E+00;0.4119873
2,49E+01;4,12E+00;0.6256104
2,98E+01;-3,05E-01;0.5493164
5,28E+01;-7,63E-01;0.4272461
6,99E+01;3,05E-01;0.4730225
7,34E+01;6,10E-01;0.6103516
6,90E+01;4,43E+00;0.6408691
6,35E+01;5,95E+00;0.6408691
5,46E+01;5,49E+00;0.7629395
5,94E+01;8,39E+00;0.5187988
6,01E+01;9,46E+00;0.6256104
6,30E+00;1,01E+00;0.7019043
6,00E+01;1,04E+01;0.6408691
5,83E+01;8,70E-01;0.6408691
5,92E+00;7,32E+00;0.6103516
4,17E+01;7,78E+00;0.5950928
1,56E+01;3,81E+00;0.6103516
2,90E+00;5,95E+00;0.6561279
6,13E+01;7,63E+00;0.5187988
6,76E+01;1,22E+01;0.6713867
9,58E+00;1,59E+01;0.793457
8,61E+01;1,40E+01;0.6256104
9,61E+01;1,51E+00;0.5187988
8,62E+01;1,56E+01;0.6408691
8,91E+01;1,71E+01;0.5493164
6,26E+01;1,28E+01;0.6103516
4,79E+00;8,24E+00;0.5340576
9,31E+00;4,73E+00;0.6103516
1,83E+00;5,04E+00;0.7019043
-4,27E+00;5,34E+00;0.5187988
1,83E+00;8,70E-01;0.6713867
4,21E+01;1,16E+01;0.6713867
9,55E+01;1,19E+01;0.5645752
6,90E+01;1,48E+01;0.50354
5,40E+01;1,53E+01;0.6713867
3,62E+01;1,19E+01;0.5187988
6,62E+01;1,48E+01;0.579834
0.000141449;1,21E+01;0.5187988
9,69E+01;1,08E+01;0.3356934
8,83E+01;1,21E+01;0.7019043
8,41E+01;6,87E+00;0.5340576
5,87E+01;7,32E+00;0.4425049
5,33E+01;7,17E+00;0.7019043
7,02E+01;6,26E+00;0.5493164
7,55E-01;1,22E+00;0.5493164
7,26E+01;9,16E-01;0.5950928
6,20E+01;2,14E-01;0.6408691
6,82E+01;5,65E+00;0.5645752
2,46E+01;6,41E+00;0.6561279
3,05E-01;9,16E+00;0.579834
-7,93E-01;9,46E+00;0.5340576
3,10E+01;1,85E+01;0.4730225
6,71E+01;2,17E+01;0.6103516
0.0001313782;1,97E+01;0.6713867
6,44E+01;1,57E+01;0.6256104
3,19E+01;1,07E+01;0.6866455
3,37E+01;7,32E+00;0.6103516
4,62E+01;8,09E+00;0.7324219
9,43E+01;9,61E+00;0.7019043
8,88E+01;5,19E+00;0.7019043
8,04E+01;7,02E+00;0.7019043
7,80E+01;1,21E+01;0.4577637
7,95E+01;1,36E+01;0.6561279
6,82E+01;5,49E+00;0.6713867
5,81E+01;4,58E-01;0.6256104
4,01E+01;-2,75E+00;0.6713867
3,88E+01;-3,66E+00;0.7324219
5,86E+01;-9,16E-01;0.6561279
8,24E+01;-2,90E-01;0.6408691
8,53E+01;-3,81E+00;0.6103516
8,12E+01;-9,16E-01;0.5645752
7,23E+01;-4,73E+00;0.6408691
5,86E+01;-9,61E+00;0.4882812
4,32E+01;-1,01E+00;0.6103516
3,19E+01;-5,65E+00;0.6256104
3,71E+01;-3,81E+00;4.999.847
2,58E+01;-7,63E-01;4.999.847
1,54E+01;2,14E-01;4.999.847
1,62E+01;3,51E+00;4.999.847
4,58E+01;4,43E+00;4.999.847
6,61E+01;4,88E+00;4.999.847
8,15E+01;5,65E+00;4.999.847
0.0001289368;3,81E+00;4.999.847
0.0001307678;0;4.999.847
0.0001141357;7,63E-01;4.999.847
8,30E+01;-3,36E+00;4.999.847
8,16E+01;-3,05E+00;4.999.847
8,71E+01;7,93E-01;4.999.847
9,03E+01;1,05E+01;4.999.847
9,60E+01;1,31E+01;4.999.847
0.0001057434;1,40E+01;4.999.847
9,20E+00;1,37E+01;4.999.847
4,79E+00;9,61E+00;4.999.847
1,80E+01;8,09E+00;4.999.847
-1,34E+01;7,78E+00;4.999.847
-2,29E+01;8,24E+00;4.999.847
-1,36E+01;8,09E+00;4.999.847
3,25E+01;1,01E+00;4.999.847
6,79E+01;2,03E+01;4.999.847
0.0001060486;2,94E+01;4.999.847
0.0001583862;3,01E+01;4.999.847
7,19E+00;2,21E+01;4.999.847
3,46E+01;1,36E+01;4.999.847
1,46E+01;5,80E-01;4.999.847
3,01E+01;5,49E+00;4.999.847
7,39E+01;9,00E+00;4.999.847
0.0001208496;1,34E+01;4.999.847
8,44E+01;1,34E+01;4.999.847
8,79E+01;1,16E+01;4.999.847
7,19E+00;1,08E+01;4.999.847
6,96E+01;7,48E+00;4.999.847
6,94E+01;6,56E+00;4.999.847
2,81E+01;8,09E+00;4.999.847
9,46E+00;9,16E-01;4.999.847
2,11E+01;1,37E+00;4.999.847
1,30E+01;4,58E-01;4.999.847
2,26E+01;3,05E+00;4.999.847
3,66E+00;5,80E-01;4.999.847
5,58E+01;1,19E+01;4.999.847
0.0001109314;1,45E+01;4.999.847
5,52E+01;6,41E+00;4.999.847
1,98E+01;3,66E+00;4.999.847
1,08E+01;1,53E-01;4.999.847
1,48E+01;-9,16E-01;4.999.847
2,37E+01;-1,53E+00;4.999.847
2,30E+01;7,63E-01;4.999.847
1,08E+01;2,75E+00;4.999.847
-4,58E-01;7,02E+00;4.999.847
1,92E+01;9,61E+00;4.999.847
2,84E+01;1,59E+01;4.999.847
1,95E+01;1,53E+01;4.999.847
-1,16E+01;1,46E+01;4.999.847
-4,58E+00;1,24E+01;4.999.847
1,43E+01;9,61E+00;4.999.847
9,43E+01;1,11E+01;4.999.847
9,40E+01;1,04E+01;4.999.847
5,48E+01;9,16E-01;4.999.847
1,34E+01;-2,14E-01;4.999.847
2,56E+01;-3,36E+00;4.999.847
5,71E+01;6,10E-01;4.999.847
6,91E+01;1,53E-01;4.999.847
7,58E+01;3,66E+00;4.999.847
6,09E+01;7,78E+00;4.999.847
4,75E+01;7,48E+00;4.999.847
2,33E+01;4,88E+00;4.999.847
3,05E+01;5,19E+00;4.999.847
2,21E+01;6,26E+00;4.999.847
1,11E+01;3,97E+00;4.999.847
-7,78E+00;1,53E+00;4.999.847
4,12E+00;9,16E-01;4.999.847
2,79E+01;1,53E+00;4.999.847
2,79E+01;7,93E-01;4.999.847
7,42E+01;1,11E+01;4.999.847
5,69E+01;4,73E+00;4.999.847
-6,87E+00;7,63E-01;4.999.847
-2,50E+01;-2,75E+00;4.999.847
-1,72E+01;-6,56E+00;4.999.847
3,25E+01;-7,78E+00;4.999.847
8,65E+01;-3,66E+00;4.999.847
5,45E+01;-3,36E+00;4.999.847
-7,78E+00;-6,56E+00;4.999.847
7,93E-01;-9,16E+00;4.999.847
4,32E+01;-1,25E+01;4.999.847
8,13E+01;-1,48E+01;4.999.847
4,82E+01;-9,77E+00;4.999.847
4,64E+01;-5,19E+00;4.999.847
8,82E+00;-4,12E+00;4.999.847
1,77E+01;-4,58E+00;4.999.847
1,37E+01;-1,10E+01;4.999.847
1,74E+01;-1,54E+01;4.999.847
5,95E+01;-1,51E+00;4.999.847
7,81E-01;-1,34E+01;4.999.847
0.0001734924;-7,93E-01;4.999.847
0.0001727295;-7,78E+00;4.999.847
0.000115509;-1,04E+01;4.999.847
8,76E+01;-1,45E+01;4.999.847
0.0001013184;-1,19E+01;4.999.847
9,37E+01;-7,93E-01;4.999.847
7,02E+01;-4,88E+00;4.999.847
6,74E+01;-1,68E+00;4.999.847
5,39E+01;6,10E-01;4.999.847
5,80E+00;6,10E+00;4.999.847
8,93E+01;1,30E+01;4.999.847
6,73E+01;1,83E+01;4.999.847
0.0001045227;1,97E+01;4.999.847
0.0001838684;2,32E+01;4.999.847
9,46E+01;1,88E+01;4.999.847
4,47E+01;6,71E+00;4.999.847
3,48E+01;-4,58E-01;4.999.847
8,01E+01;-1,07E+00;4.999.847
9,80E+01;-9,16E-01;4.999.847
0.0001365662;-9,16E-01;4.999.847
0.0001023865;4,43E+00;4.999.847
0.0001028442;8,70E-01;4.999.847
0.0001025391;1,11E+01;4.999.847
6,85E+01;1,56E+01;4.999.847
4,18E+01;1,63E+01;4.999.847
1,07E+01;1,13E+00;4.999.847
-1,30E+01;1,04E+01;4.999.847
-3,20E+00;1,22E+01;4.999.847
1,92E+01;1,30E+01;4.999.847
2,40E+00;8,09E+00;4.999.847
1,95E+01;1,68E+00;4.999.847
3,08E+01;3,66E+00;4.999.847
5,39E+01;4,27E+00;4.999.847
5,10E+01;3,20E+00;4.999.847
4,91E+00;3,97E+00;4.999.847
4,44E+01;4,12E+00;4.999.847
4,61E+01;6,71E+00;4.999.847
3,74E+01;3,97E+00;4.999.847
2,37E+01;3,51E+00;4.999.847
2,01E+00;1,68E+00;4.999.847
1,88E+01;-1,83E+00;4.999.847
1,85E+01;-4,27E+00;4.999.847
3,46E+01;-6,41E+00;4.999.847
1,80E+01;-8,09E+00;4.999.847
-4,73E+00;-1,02E+01;4.999.847
-6,87E+00;-8,70E-01;4.999.847
-9,77E+00;-1,16E+01;4.999.847
2,30E+01;-1,05E+01;4.999.847
5,69E+01;-6,56E+00;4.999.847
4,18E+01;-8,09E+00;4.999.847
4,33E+01;-1,07E+01;4.999.847
3,88E+01;-1,28E+01;4.999.847
1,21E+01;-1,28E+01;4.999.847
5,29E-01;-1,10E+01;4.999.847
4,36E+01;-1,51E+00;4.999.847
1,66E+01;-1,37E+01;4.999.847
-1,53E-01;-1,04E+01;4.999.847
5,49E+00;-1,39E+00;4.999.847
6,33E+01;-1,08E+01;4.999.847
6,84E+01;-9,77E+00;4.999.847
3,94E+01;-1,01E+00;4.999.847
3,37E+01;-1,65E+01;4.999.847
1,54E+01;-1,54E+01;4.999.847
9,92E+00;-1,10E+01;4.999.847
2,03E+01;-4,88E+00;4.999.847
2,08E+01;-3,05E+00;4.999.847
5,86E+01;-6,10E-01;4.999.847
7,43E+00;-5,34E+00;4.999.847
5,39E+01;-5,49E+00;4.999.847
3,71E+01;-1,83E+00;4.999.847
4,03E+00;-1,53E-01;4.999.847
4,46E+01;6,10E-01;4.999.847
4,85E+01;3,05E+00;4.999.847
4,15E+01;2,59E+00;4.999.847
3,19E+01;3,97E+00;4.999.847
4,88E+00;6,41E+00;4.999.847
-1,27E+01;5,04E+00;4.999.847
1,53E+00;9,92E+00;4.999.847
2,78E-01;1,22E+01;4.999.847
4,96E+01;1,45E+01;4.999.847
9,22E+01;1,19E+01;4.999.847
8,19E+00;1,31E+01;4.999.847
6,48E+01;1,42E+01;4.999.847
7,57E+01;1,40E+01;4.999.847
5,23E+01;1,53E+01;4.999.847
5,42E+00;1,14E+01;4.999.847
8,54E+00;8,09E+00;4.999.847
6,41E+00;7,63E+00;4.999.847
4,59E+01;7,32E+00;4.999.847
7,97E+01;4,58E+00;4.999.847
7,68E+01;3,66E+00;4.999.847
7,68E+01;2,59E+00;4.999.847
7,13E+01;2,14E-01;4.999.847
7,58E+01;2,90E-01;4.999.847
7,16E+01;-1,07E+00;4.999.847
5,72E+01;-1,07E+00;4.999.847
7,02E+01;-3,97E+00;4.999.847
5,51E+01;-1,53E+00;4.999.847
5,20E+01;0;4.999.847
5,46E+01;-3,05E-01;4.999.847
4,07E+01;-3,05E-01;4.999.847
3,43E+01;1,37E+00;4.999.847
3,27E+01;-1,22E+00;4.999.847
5,33E+01;-1,53E-01;4.999.847
4,55E+01;-3,05E-01;4.999.847
5,02E+01;5,19E+00;4.999.847
6,18E+00;1,83E+00;4.999.847
5,91E+01;3,05E-01;4.999.847
3,77E+01;-5,65E+00;4.999.847
3,52E+00;-8,09E+00;4.999.847
3,33E+01;-8,85E+00;4.999.847
3,42E+01;-1,07E+01;4.999.847
5,28E+01;-6,41E+00;4.999.847
4,46E+01;-5,49E+00;4.999.847
3,39E+01;-3,05E+00;4.999.847
3,66E+00;4,58E-01;4.999.847
4,01E+01;0;4.999.847
4,68E+01;1,07E+00;4.999.847
3,39E+01;-1,98E+00;4.999.847
2,67E+01;-5,19E+00;4.999.847
2,56E+01;-5,34E+00;4.999.847
2,44E+01;-5,80E-01;4.999.847
2,81E+01;-3,66E+00;4.999.847
3,43E+01;-2,75E+00;4.999.847
3,17E+01;-2,44E+00;4.999.847
5,45E+01;-1,22E+00;4.999.847
6,24E+01;1,53E+00;4.999.847
5,17E+00;-2,29E+00;4.999.847
6,30E+00;-2,29E+00;4.999.847
6,68E+00;-2,59E+00;4.999.847
5,95E+01;0;4.999.847
5,14E+01;-1,37E+00;4.999.847
5,66E+01;9,16E-01;4.999.847
5,83E+01;-1,07E+00;4.999.847
5,63E+01;-3,51E+00;4.999.847
5,23E+01;-3,97E+00;4.999.847
5,26E+01;-6,41E+00;4.999.847
5,55E+01;-5,95E+00;4.999.847
5,54E+01;-2,90E-01;4.999.847
5,81E+01;-1,22E+00;4.999.847
5,83E+01;6,10E-01;4.999.847
5,74E+01;1,98E+00;4.999.847
5,78E+01;3,36E+00;4.999.847
5,77E+01;3,66E+00;4.999.847
5,92E+00;1,68E+00;4.999.847
5,97E+01;3,66E+00;4.999.847
5,91E+01;3,66E+00;4.999.847
6,00E+01;2,44E+00;4.999.847
5,81E+01;9,16E-01;4.999.847
5,74E+01;1,83E+00;4.999.847
5,86E+01;1,37E+00;4.999.847
5,86E+01;2,90E-01;4.999.847
5,55E+01;4,88E+00;4.999.847
5,68E+00;7,93E-01;4.999.847
5,83E+01;1,01E+00;4.999.847
5,69E+01;1,13E+00;4.999.847
6,16E+01;1,11E+01;4.999.847
5,78E+01;9,77E+00;4.999.847
5,74E+01;1,07E+01;4.999.847
5,84E+01;1,02E+01;4.999.847
5,63E+01;9,92E+00;4.999.847
5,91E+01;8,24E+00;4.999.847
5,69E+01;8,85E+00;4.999.847
5,98E+01;7,93E-01;4.999.847
6,07E+01;9,46E+00;4.999.847
6,01E+01;5,95E+00;4.999.847
6,10E+01;1,24E+01;4.999.847
6,30E+00;1,37E+01;4.999.847
6,10E+01;1,05E+01;4.999.847
6,33E+01;1,22E+01;4.999.847
6,16E+01;1,14E+01;4.999.847
6,39E+01;1,19E+01;4.999.847
6,32E+01;1,05E+01;4.999.847
6,32E+01;9,77E+00;4.999.847
6,00E+01;1,02E+01;4.999.847
5,89E+01;1,08E+01;4.999.847
5,98E+01;1,42E+01;4.999.847
6,01E+01;1,08E+01;4.999.847
5,77E+01;1,14E+01;4.999.847
5,05E+01;1,21E+01;4.999.847
4,84E+01;9,46E+00;4.999.847
5,19E+01;1,10E+01;4.999.847
6,50E+01;4,88E+00;4.999.847
8,18E+01;-1,07E+00;4.999.847
8,54E+01;-2,90E-01;4.999.847
7,34E+01;7,63E-01;4.999.847
6,30E+00;3,51E+00;4.999.847
5,68E+00;1,53E+00;4.999.847
6,36E+01;8,24E+00;4.999.847
5,05E+01;5,49E+00;4.999.847
4,41E+00;7,32E+00;4.999.847
7,06E+00;1,07E+01;4.999.847
8,01E+01;5,19E+00;4.999.847
8,18E+01;6,10E+00;4.999.847
9,43E+01;2,75E+00;4.999.847
7,00E+01;2,59E+00;4.999.847
4,39E+01;1,37E+00;4.999.847
5,11E+01;3,66E+00;4.999.847
6,01E+01;3,81E+00;4.999.847
6,65E+01;3,81E+00;4.999.847
6,62E+01;4,58E+00;4.999.847
5,31E+01;3,51E+00;4.999.847
5,95E+01;4,27E+00;4.999.847
7,55E-01;7,32E+00;4.999.847
7,66E+01;9,16E+00;4.999.847
0.0001080322;6,87E+00;4.999.847
9,46E+01;1,11E+01;4.999.847
9,96E+00;1,21E+01;4.999.847
8,10E+01;1,37E+01;4.999.847
5,97E+01;9,46E+00;4.999.847
5,39E+01;7,78E+00;4.999.847
5,40E+01;6,56E+00;4.999.847
5,92E+00;4,12E+00;4.999.847
6,36E+01;6,87E+00;4.999.847
6,18E+00;3,81E+00;4.999.847
6,35E+01;2,14E-01;4.999.847
6,15E+01;1,22E+00;4.999.847
6,04E+01;4,27E+00;4.999.847
5,97E+01;3,20E+00;4.999.847
5,77E+01;7,93E-01;4.999.847
5,65E+01;8,85E+00;4.999.847
5,71E+01;1,10E+01;4.999.847
5,54E+01;9,00E+00;4.999.847
5,74E+01;8,54E+00;4.999.847
5,28E+01;6,71E+00;4.999.847
5,34E+01;5,49E+00;4.999.847
5,25E+01;1,98E+00;4.999.847
5,08E+01;1,83E+00;4.999.847
5,19E+01;1,83E+00;4.999.847
4,88E+01;4,43E+00;4.999.847
4,84E+01;7,32E+00;4.999.847
4,90E+01;7,02E+00;4.999.847
5,23E+01;6,10E+00;4.999.847
5,40E+01;8,09E+00;4.999.847
5,13E+01;7,32E+00;4.999.847
5,26E+01;7,93E-01;4.999.847
5,17E+00;8,09E+00;4.999.847
5,34E+01;7,78E+00;4.999.847
5,17E+00;3,66E+00;4.999.847
5,04E-01;9,00E+00;4.999.847
4,87E+01;7,17E+00;4.999.847
4,97E+01;8,54E+00;4.999.847
5,00E+01;5,65E+00;4.999.847
4,91E+00;3,81E+00;4.999.847
5,17E+00;6,71E+00;4.999.847
4,81E+01;8,85E+00;4.999.847
4,94E+01;5,04E+00;4.999.847
5,55E+01;6,41E+00;4.999.847
5,36E+01;1,13E+00;4.999.847
5,65E+01;6,71E+00;4.999.847
5,28E+01;1,68E+00;4.999.847
5,78E+01;4,58E+00;4.999.847
5,77E+01;3,81E+00;4.999.847
5,75E+01;-3,36E+00;4.999.847
5,31E+01;-4,27E+00;4.999.847
5,54E+01;-6,10E-01;4.999.847
5,25E+01;-3,97E+00;4.999.847
5,36E+01;3,05E-01;4.999.847
5,42E+00;1,05E+01;4.999.847
5,52E+01;7,48E+00;4.999.847
5,72E+01;1,10E+01;4.999.847
6,26E+01;1,36E+01;4.999.847
6,73E+01;1,08E+01;4.999.847
6,71E+01;1,01E+00;4.999.847
6,01E+01;3,05E+00;4.999.847
5,94E+01;-6,10E-01;4.999.847
5,98E+01;5,19E+00;4.999.847
6,35E+01;6,41E+00;4.999.847
6,41E+01;1,54E+01;4.999.847
6,04E+01;2,03E+01;4.999.847
5,54E+01;2,11E+01;4.999.847
5,54E+01;1,59E+01;4.999.847
5,36E+01;1,05E+01;4.999.847
5,78E+01;1,04E+01;4.999.847
6,55E+00;9,77E+00;4.999.847
6,96E+01;4,27E+00;4.999.847
7,28E+01;1,53E+00;4.999.847
6,91E+01;6,71E+00;4.999.847
6,13E+01;1,79E+01;4.999.847
5,71E+01;2,46E+01;4.999.847
5,89E+01;2,44E+01;4.999.847
6,07E+01;1,65E+01;4.999.847
6,42E+00;9,31E+00;4.999.847
7,14E+01;9,61E+00;4.999.847
7,43E+00;9,46E+00;4.999.847
7,71E+01;3,51E+00;4.999.847
6,74E+01;5,95E+00;4.999.847
6,71E+01;8,85E+00;4.999.847
7,25E+01;2,14E-01;4.999.847
7,45E+01;-3,66E+00;4.999.847
8,77E+01;-1,25E+01;4.999.847
8,30E+01;-1,10E+01;4.999.847
7,74E+01;-3,05E+00;4.999.847
7,08E+01;9,16E-01;4.999.847
6,52E+01;-9,16E-01;4.999.847
6,68E+00;1,68E+00;4.999.847
6,67E+01;4,88E+00;4.999.847
6,53E+01;7,78E+00;4.999.847
6,77E+01;1,30E+01;4.999.847
6,62E+01;3,66E+00;4.999.847
6,15E+01;-3,81E+00;4.999.847
6,04E+01;-1,13E+00;4.999.847
5,97E+01;-6,71E+00;4.999.847
5,55E+01;1,83E+00;4.999.847
5,46E+01;1,11E+01;4.999.847
5,75E+01;1,50E+01;4.999.847
5,37E+01;1,31E+01;4.999.847
5,26E+01;5,19E+00;4.999.847
5,58E+01;-1,53E+00;4.999.847
5,87E+01;-6,41E+00;4.999.847
6,01E+01;-2,44E+00;4.999.847
5,81E+01;2,03E+01;4.999.847
5,63E+01;2,88E+01;4.999.847
6,07E+01;2,99E+01;4.999.847
6,10E+01;1,86E+01;4.999.847
6,13E+01;1,63E+01;4.999.847
6,13E+01;1,46E+01;4.999.847
5,65E+01;2,56E+01;4.999.847
5,33E+01;2,69E+01;4.999.847
4,00E+01;2,98E+01;4.999.847
3,54E+01;3,52E+00;4.999.847
3,66E+00;2,53E+01;4.999.847
3,59E+01;1,65E+01;4.999.847
4,41E+00;5,04E+00;4.999.847
5,71E+01;8,54E+00;4.999.847
7,54E+01;1,37E+01;4.999.847
8,16E+01;6,87E+00;4.999.847
7,17E+01;7,02E+00;4.999.847
5,69E+01;-1,33E+01;4.999.847
4,85E+01;-3,02E+00;4.999.847
5,10E+01;-3,30E+01;4.999.847
5,14E+01;-2,08E+01;4.999.847
4,32E+01;-4,58E+00;4.999.847
5,33E+01;5,65E+00;4.999.847
5,80E+00;2,09E+01;4.999.847
6,79E+01;1,42E+01;4.999.847
7,72E+01;3,66E+00;4.999.847
9,52E+01;2,44E+00;4.999.847
0.0001004028;-9,16E-01;4.999.847
9,52E+01;-7,63E-01;4.999.847
8,07E+01;-2,44E+00;4.999.847
7,06E+00;-1,68E+00;4.999.847
6,82E+01;-1,83E+00;4.999.847
6,56E+00;3,66E+00;4.999.847
6,20E+01;1,82E+01;4.999.847
5,98E+01;3,11E+01;4.999.847
6,16E+01;3,08E+01;4.999.847
6,16E+01;2,87E+01;4.999.847
6,58E+01;2,23E+01;4.999.847
6,41E+01;1,13E+00;4.999.847
7,23E+01;6,10E-01;4.999.847
6,85E+01;-7,32E+00;4.999.847
6,27E+01;-2,90E-01;4.999.847
6,44E+01;-7,32E+00;4.999.847
6,27E+01;-1,30E+01;4.999.847
5,77E+01;-4,10E+01;4.999.847
5,54E+01;-5,58E+01;4.999.847
5,13E+01;-4,39E+01;4.999.847
5,13E+01;-1,56E+01;4.999.847
5,05E+01;8,70E-01;4.999.847
4,78E+01;1,88E+01;4.999.847
5,10E+01;4,44E+01;4.999.847
5,48E+01;4,70E+01;4.999.847
6,01E+01;3,39E+01;4.999.847
7,10E+01;2,38E+01;4.999.847
6,97E+01;1,31E+01;4.999.847
6,88E+01;9,46E+00;4.999.847
